role,title,company,location,url
AI 서비스 개발자,"신약개발 인공지능 연구원 (5년이상, 팀장급)",보로노이,인천 연수구 · 경력 5-10년,https://www.wanted.co.kr/wd/161964
데이터 사이언티스트,Sensor Fusion Engineer (자율주행),포티투닷(42dot),경기 성남시 · 경력 5-20년,https://www.wanted.co.kr/wd/150909
데이터 엔지니어,[2년 이상] 주니어 Software Engineer (Data),클럼엘,서울 강남구 · 경력 2-6년,https://www.wanted.co.kr/wd/239465
머신러닝 엔지니어,MLOps Engineer (DevOps Engineer),플루언트,서울 강남구 · 경력 3-15년,https://www.wanted.co.kr/wd/213313
AI 서비스 개발자,AI Research Engineer (Junior),타이드풀(TIDEPOOL),대전 유성구 · 신입-경력 5년,https://www.wanted.co.kr/wd/156932
AI 서비스 개발자,Localization Engineer (Junior),웨어러블에이아이,서울 영등포구 · 신입,https://www.wanted.co.kr/wd/239419
AI 서비스 개발자,Ai 엔진 및 모바일 앱 (React Native) 개발,코너,경기 용인시 · 경력 3-8년,https://www.wanted.co.kr/wd/216982
기타,아하팀 검색 엔지니어,아하앤컴퍼니,서울 강남구 · 경력 7-10년,https://www.wanted.co.kr/wd/236507
AI 서비스 개발자,(병역특례) 임베디드 AI 개발자 (C++),옵트에이아이,서울 강서구 · 경력 1-12년,https://www.wanted.co.kr/wd/233002
AI 서비스 개발자,AI 엔지니어 리더,숲(SOOP),경기 성남시 · 경력 6년,https://www.wanted.co.kr/wd/231163
AI 서비스 개발자,AI Research Engineer - 안면 인증,카카오뱅크(kakaobank),경기 성남시 · 경력 3-20년,https://www.wanted.co.kr/wd/228607
AI 서비스 개발자,Machine Learning Engineer,케이팝팩토리,서울 강남구 · 경력 3-5년,https://www.wanted.co.kr/wd/117751
머신러닝 엔지니어,[キャディ株式会社] MLOps Engineer_근무지 일본,원티드 재팬(wanted),서울 · 경력 5-15년,https://www.wanted.co.kr/wd/250091
기타,병역특례 전문연구요원 (석사 이상),커먼컴퓨터,서울 동작구 · 신입,https://www.wanted.co.kr/wd/240343
AI 서비스 개발자,Senior Sensor Firmware Engineer (10년 이상),브룩허스트거라지(B GARAGE),경기 성남시 · 경력 10-15년,https://www.wanted.co.kr/wd/226836
기타,[전문연구요원 가능] 인공지능 연구원 (신입),메디인테크,서울 종로구 · 신입,https://www.wanted.co.kr/wd/147486
AI 서비스 개발자,(병역특례) Vision AI Application Engineer,옵트에이아이,서울 강서구 · 경력 1-12년,https://www.wanted.co.kr/wd/233032
데이터 사이언티스트,Research Scientist (LLM),에이아이트릭스(AITRICS),서울 강남구 · 경력 5-15년,https://www.wanted.co.kr/wd/224323
API 개발자,백엔드 개발자,포스트랩,서울 강남구 · 경력 4년 이상,https://www.wanted.co.kr/wd/238317
기타,소프트웨어 엔지니어 Desktop App,도르코퍼레이션,서울 강남구 · 경력 2-10년,https://www.wanted.co.kr/wd/204942
AI 서비스 개발자,AI Research Engineer - LLM,업스테이지,경기 · 경력 3-7년,https://www.wanted.co.kr/wd/226037
AI 서비스 개발자,Robotics Software Engineer,토르드라이브,서울 영등포구 · 경력 3-10년,https://www.wanted.co.kr/wd/229214
AI 서비스 개발자,[하나금융융합기술원] AI Quant Researcher,하나금융티아이,서울 강남구 · 경력 5-15년,https://www.wanted.co.kr/wd/226411
AI 서비스 개발자,Machine Vision 및 인공지능 관련 연구 개발,바이트사이즈,부산 부산진구 · 경력 5-15년,https://www.wanted.co.kr/wd/255036
데이터 사이언티스트,인공지능 R&D 전문가,바이트사이즈,부산 부산진구 · 경력 5년 이상,https://www.wanted.co.kr/wd/255037
AI 서비스 개발자,Lead Audio DSP Engineer (음성 신호처리 및 응용 시스템 개발),포티투닷(42dot),경기 · 경력 10-20년,https://www.wanted.co.kr/wd/255033
AI 서비스 개발자,Applied AI Scientist (LLM / NLP),슈퍼진,경기 성남시 · 경력 4-10년,https://www.wanted.co.kr/wd/254989
AI 서비스 개발자,AI Researcher,빅웨이브로보틱스,서울 강남구 · 신입-경력 10년,https://www.wanted.co.kr/wd/254979
AI 서비스 개발자,AI엔지니어,올빅뎃,경기 성남시 · 신입,https://www.wanted.co.kr/wd/254963
AI 서비스 개발자,R&D / AI Researcher,반프,서울 강남구 · 경력 3년 이상,https://www.wanted.co.kr/wd/254881
AI 서비스 개발자,AI 연구원,리플에이아이(rippleAI),서울 마포구 · 경력 2-4년,https://www.wanted.co.kr/wd/254859
데이터 사이언티스트,프롬프트 엔지니어(Prompt engineer),인딥에이아이,서울 강남구 · 경력 2-4년,https://www.wanted.co.kr/wd/254799
AI 서비스 개발자,AI Engineer,브랜드인게이지먼트네트워크인크,서울 용산구 · 경력 3년 이상,https://www.wanted.co.kr/wd/254748
AI 서비스 개발자,AI연구소 AI기반연구팀 팀원(5년 이상),아이스크림아트,서울 강남구 · 경력 5년 이상,https://www.wanted.co.kr/wd/254626
AI 서비스 개발자,Software Engineer - ML Product,야놀자Tech(R&D),서울 강남구 · 경력 3년 이상,https://www.wanted.co.kr/wd/254619
AI 서비스 개발자,AI연구소 AI기반연구팀 팀장 (7년 이상),아이스크림아트,서울 강남구 · 경력 7년 이상,https://www.wanted.co.kr/wd/254617
AI 서비스 개발자,Sr. Machine Learning Software Engineer (MG AI),하이퍼커넥트,서울 강남구 · 경력 3년 이상,https://www.wanted.co.kr/wd/254447
AI 서비스 개발자,SW개발팀 AI Leader 및 AI 개발,디오,부산 해운대구 · 경력 8-15년,https://www.wanted.co.kr/wd/253987
AI 서비스 개발자,MLops / DeepLearning 개발 리딩 (7~9년),스누아이랩,경기 수원시 · 경력 7-9년,https://www.wanted.co.kr/wd/253831
AI 서비스 개발자,Machine Learning Engineer (10년 이상),폴리인스퍼레이션,서울 송파구 · 경력 10-15년,https://www.wanted.co.kr/wd/253389
머신러닝 엔지니어,MLOps Engineer (멀티모달),섬재,서울 강남구 · 경력 1-6년,https://www.wanted.co.kr/wd/252925
AI 서비스 개발자,Senior Backend Engineer · AI Platform,루닛(Lunit),서울 강남구 · 경력 6-13년,https://www.wanted.co.kr/wd/249522
AI 서비스 개발자,Senior Platform-Infra Engineer,바이온사이트,서울 성동구 · 경력 5년 이상,https://www.wanted.co.kr/wd/246620
기타,검사장비 영상처리 비전 SW 엔지니어,머신앤비전,충남 천안시 · 경력 2-15년,https://www.wanted.co.kr/wd/200553
데이터 사이언티스트,Research Scientist (Medical AI),에이아이트릭스(AITRICS),서울 강남구 · 경력 5-15년,https://www.wanted.co.kr/wd/224316
AI 서비스 개발자,"AI 연구원 (MLOps, 엔지니어)",플루언트,서울 강남구 · 경력 2-15년,https://www.wanted.co.kr/wd/128700
기타,인공지능 전문가,에이치엠이스퀘어,경기 용인시 · 신입-경력 20년,https://www.wanted.co.kr/wd/221103
AI 서비스 개발자,생체신호 AI 엔지니어 (병역특례 / CTO 레벨 가능),엑소시스템즈,경기 성남시 · 경력 1-10년,https://www.wanted.co.kr/wd/78417
AI 서비스 개발자,AI Engineer,라온메디,경기 과천시 · 경력 5-15년,https://www.wanted.co.kr/wd/165682
기타,컴퓨터비전 연구개발자,다비오(Dabeeo),서울 마포구 · 경력 3-15년,https://www.wanted.co.kr/wd/169105
AI 서비스 개발자,인공지능 알고리즘 개발자,메디띵스,서울 성동구 · 경력 1-6년,https://www.wanted.co.kr/wd/222331
AI 서비스 개발자,자사 제품 개발 AI 전문가,쿼리시스템즈,경기 성남시 · 경력 5-20년,https://www.wanted.co.kr/wd/199084
AI 서비스 개발자,AI/NLP R&D Engineer (3년 이상),다이얼로그디자인에이전시,서울 송파구 · 경력 3-5년,https://www.wanted.co.kr/wd/186671
AI 서비스 개발자,AI 최적화 엔지니어,호두에이아이랩,서울 관악구 · 신입-경력 5년,https://www.wanted.co.kr/wd/215492
기타,테크 멘토,포항공과대학교,경북 포항시 · 경력 3-10년,https://www.wanted.co.kr/wd/186510
AI 서비스 개발자,리드 NLP 개발자,베링랩,서울 마포구 · 경력 3-10년,https://www.wanted.co.kr/wd/157380
기타,머신 비전 SW개발자 (3년 이상),커넥티드 인사이트,충남 천안시 · 경력 3-5년,https://www.wanted.co.kr/wd/205982
AI 서비스 개발자,Senior Machine Learning Engineer,몰로코,서울 강남구 · 경력 4-15년,https://www.wanted.co.kr/wd/194010
AI 서비스 개발자,의료 텍스트 자연어처리(NLP) AI 연구원,테서,서울 강남구 · 경력 1-10년,https://www.wanted.co.kr/wd/172533
AI 서비스 개발자,딥러닝 개발,파수,서울 마포구 · 경력 3-10년,https://www.wanted.co.kr/wd/216867
AI 서비스 개발자,AI Research Engineer(Image/Video generation),시나몬,서울 서초구 · 경력 2-15년,https://www.wanted.co.kr/wd/205150
AI 서비스 개발자,Staff Machine Learning Engineer,몰로코,서울 강남구 · 경력 7-20년,https://www.wanted.co.kr/wd/194016
AI 서비스 개발자,Medical AI Research Engineer(Senior),웨이센(waycenInc.),서울 강남구 · 경력 5-15년,https://www.wanted.co.kr/wd/108146
AI 서비스 개발자,딥러닝 엔지니어,다비오(Dabeeo),서울 마포구 · 경력 3-15년,https://www.wanted.co.kr/wd/189274
AI 서비스 개발자,[인텔리전스랩스] 리서치 사이언티스트 (생성 AI),넥슨코리아(NEXON),경기 성남시 · 경력 1년 이상,https://www.wanted.co.kr/wd/159568
AI 서비스 개발자,Senior AI Research Engineer,타이드풀(TIDEPOOL),대전 유성구 · 경력 3-8년,https://www.wanted.co.kr/wd/183049
AI 서비스 개발자,3D pose estimation Researcher,플룸디,서울 강남구 · 경력 3-4년,https://www.wanted.co.kr/wd/139214
머신러닝 엔지니어,ML Engineer(머신러닝 엔지니어),펄핏,서울 강남구 · 경력 2-7년,https://www.wanted.co.kr/wd/209193
AI 서비스 개발자,VISION AI 연구/개발 분야 (팀장),피노키오랩,서울 강남구 · 경력 2-10년,https://www.wanted.co.kr/wd/173891
AI 서비스 개발자,AI 개발자,굳갱랩스,경기 성남시 · 경력 2-4년,https://www.wanted.co.kr/wd/156373
AI 서비스 개발자,인공지능 연구개발,카이어,서울 서초구 · 경력 1-10년,https://www.wanted.co.kr/wd/73517
AI 서비스 개발자,AI Research Engineer(Human motion generation),시나몬,서울 서초구 · 경력 2-10년,https://www.wanted.co.kr/wd/136783
머신러닝 엔지니어,MLOps SW 개발자,호두에이아이랩,서울 관악구 · 경력 1-12년,https://www.wanted.co.kr/wd/155133
데이터 사이언티스트,신호처리/알고리즘 PART,아이시냅스,서울 성동구 · 경력 1-5년,https://www.wanted.co.kr/wd/115205
AI 서비스 개발자,VISION AI 연구/개발 분야 (팀원),피노키오랩,서울 강남구 · 경력 1-5년,https://www.wanted.co.kr/wd/175541
AI 서비스 개발자,[인텔리전스랩스] 리서치 사이언티스트 (NLP),넥슨코리아(NEXON),경기 성남시 · 경력 1년 이상,https://www.wanted.co.kr/wd/159665
데이터 사이언티스트,Operation / Digital Consultant,코너스톤파트너스디지털,서울 강남구 · 신입-경력 5년,https://www.wanted.co.kr/wd/178246
AI 서비스 개발자,Generative AI 및 인공지능 유지 관리 연구,씨메스(CMES),서울 강남구 · 신입-경력 10년,https://www.wanted.co.kr/wd/253434
데이터 사이언티스트,LLM Researcher,애자일소다,서울 강남구 · 신입 이상,https://www.wanted.co.kr/wd/253458
챗봇 개발자,프론트엔드 개발자,에이머슬리,서울 서초구 · 경력 4-8년,https://www.wanted.co.kr/wd/240510
AI 서비스 개발자,AI Researcher / Engineer,섬재,서울 강남구 · 신입-경력 6년,https://www.wanted.co.kr/wd/252926
AI 서비스 개발자,AI개발 엔지니어,코가로보틱스,서울 성동구 · 신입-경력 10년,https://www.wanted.co.kr/wd/245139
AI 서비스 개발자,Multimodal AI 연구개발,브레인벤쳐스,경기 성남시 · 신입-경력 5년,https://www.wanted.co.kr/wd/243165
AI 서비스 개발자,비전 AI 엔지니어 (1년 이상),수성엔지니어링,서울 송파구 · 경력 1년 이상,https://www.wanted.co.kr/wd/252059
머신러닝 엔지니어,머신러닝 엔지니어,아이지에이웍스(IGAWorks),서울 용산구 · 신입-경력 5년,https://www.wanted.co.kr/wd/244779
AI 서비스 개발자,머신러닝/딥러닝 엔지니어,카카오헬스케어,경기 성남시 · 경력 3년 이상,https://www.wanted.co.kr/wd/253102
AI 서비스 개발자,"[미리캔버스] 백엔드 엔지니어 (AI / JAVA, Spring)",미리디,서울 구로구 · 경력 2년 이상,https://www.wanted.co.kr/wd/248148
AI 서비스 개발자,[AI반도체] Deep Learning Optimization Engineer,모빌린트,서울 강남구 · 신입-경력 20년,https://www.wanted.co.kr/wd/147525
AI 서비스 개발자,Computer Vision AI Engineer_Junior,파인더스에이아이,서울 서초구 · 신입-경력 5년,https://www.wanted.co.kr/wd/235822
머신러닝 엔지니어,머신러닝 엔지니어,메디웨일,서울 강남구 · 신입,https://www.wanted.co.kr/wd/245705
AI 서비스 개발자,의료 AI Research Engineer (전문연구요원 가능),시너지에이아이,서울 강서구 · 경력 1년 이상,https://www.wanted.co.kr/wd/249482
데이터 사이언티스트,LLM Engineer,빅밸류,서울 중구 · 신입-경력 5년,https://www.wanted.co.kr/wd/241120
AI 서비스 개발자,딥러닝/머신러닝(AI) 개발자 (신입/병역특례 전문연구요원 가능),스카이랩스(SkyLabs),경기 성남시 · 신입,https://www.wanted.co.kr/wd/188191
AI 서비스 개발자,인공지능/컴퓨터 비전 연구개발 (신입),마크애니,서울 중구 · 신입,https://www.wanted.co.kr/wd/252980
데이터 분석가,데이터 애널리스트,메멘토에이아이,서울 강남구 · 경력 2-10년,https://www.wanted.co.kr/wd/250269
API 개발자,백엔드 개발자 (B.E),클래스유,서울 중구 · 경력 3-6년,https://www.wanted.co.kr/wd/96202
머신러닝 엔지니어,머신러닝 모델 엔지니어 - 파이썬/코틀린/자바,라이덕,서울 서초구 · 경력 3-10년,https://www.wanted.co.kr/wd/249541
머신러닝 엔지니어,머신러닝 엔지니어,라이브데이터,서울 서초구 · 경력 1-4년,https://www.wanted.co.kr/wd/251538
머신러닝 엔지니어,ML Researcher,메이아이,서울 강남구 · 신입 이상,https://www.wanted.co.kr/wd/110601
AI 서비스 개발자,머신러닝 엔지니어 (LLM Application),메멘토에이아이,서울 강남구 · 신입-경력 5년,https://www.wanted.co.kr/wd/247540
AI 서비스 개발자,딥러닝 연구원 / 엔지니어 (전문연구요원 가능),딥브레인에이아이,서울 강남구 · 신입,https://www.wanted.co.kr/wd/251783
데이터 분석가,게임 이상탐지 데이터분석가,넷마블,서울 구로구 · 경력 1년 이상,https://www.wanted.co.kr/wd/247595
AI 서비스 개발자,백엔드 개발자 (AI/LLM 서비스),스마트마인드,서울 강남구 · 경력 2-5년,https://www.wanted.co.kr/wd/251911
AI 서비스 개발자,머신러닝 엔지니어 (Computer Vision),액트노바,서울 송파구 · 경력 2-8년,https://www.wanted.co.kr/wd/251846
AI 서비스 개발자,AI Engineer,자비스앤빌런즈(삼쩜삼),서울 강남구 · 경력 3-10년,https://www.wanted.co.kr/wd/228746
AI 서비스 개발자,AI Engineer,플랜바이테크놀로지스,서울 강남구 · 신입-경력 3년,https://www.wanted.co.kr/wd/249770
AI 서비스 개발자,AI 엔지니어,원라인에이아이,서울 마포구 · 경력 2년 이상,https://www.wanted.co.kr/wd/248985
머신러닝 엔지니어,"[광고 추천팀] 머신러닝 엔지니어 (신입, 전문연구요원 지원 가능)",버즈빌(buzzvil),서울 송파구 · 신입-경력 10년,https://www.wanted.co.kr/wd/250617
데이터 분석가,게임 데이터 분석 담당자,넷마블,서울 구로구 · 경력 2년 이상,https://www.wanted.co.kr/wd/247599
AI 서비스 개발자,AI 엔지니어 개발자,알라딘커뮤니케이션,서울 중구 · 경력 5-25년,https://www.wanted.co.kr/wd/239909
AI 서비스 개발자,AI 연구원,로완,서울 중구 · 경력 1-7년,https://www.wanted.co.kr/wd/248857
AI 서비스 개발자,AI 엔지니어 (NLP),하이퍼러닝,인천 미추홀구 · 신입-경력 3년,https://www.wanted.co.kr/wd/250399
AI 서비스 개발자,AI 엔지니어,로완,서울 중구 · 경력 1-7년,https://www.wanted.co.kr/wd/249411
AI 서비스 개발자,Computer Vision Engineer 및 Researcher,비주얼캠프,서울 서초구 · 신입-경력 5년,https://www.wanted.co.kr/wd/69472
AI 서비스 개발자,AI Engineer,라온데이터,서울 중구 · 신입,https://www.wanted.co.kr/wd/241585
AI 서비스 개발자,LLM 인공지능 개발자,이자,서울 강남구 · 신입-경력 10년,https://www.wanted.co.kr/wd/248955
머신러닝 엔지니어,ML Engineer (산업기능요원),트릿지,서울 서초구 · 신입-경력 5년,https://www.wanted.co.kr/wd/249960
AI 서비스 개발자,AI 엔지니어,엘리스,서울 강남구 · 신입-경력 10년,https://www.wanted.co.kr/wd/198065
AI 서비스 개발자,AI engineer (prompt engineer),도슨티,서울 관악구 · 신입-경력 15년,https://www.wanted.co.kr/wd/218810
머신러닝 엔지니어,ML Engineer,토스뱅크,서울 강남구 · 경력 2-20년,https://www.wanted.co.kr/wd/203912
데이터 분석가,[글로벌보안본부] 데이터 분석가 (게임 이상탐지),넥슨코리아(NEXON),경기 성남시 · 경력 1년 이상,https://www.wanted.co.kr/wd/107009
AI 서비스 개발자,RPA Engineer,여기어때컴퍼니,서울 강남구 · 경력 3-10년,https://www.wanted.co.kr/wd/251699
AI 서비스 개발자,딥러닝 알고리즘 엔지니어(신입),블루닷,서울 강남구 · 신입,https://www.wanted.co.kr/wd/179551
데이터 사이언티스트,Data Scientist (산업기능요원),트릿지,서울 서초구 · 신입-경력 5년,https://www.wanted.co.kr/wd/249959
머신러닝 엔지니어,ML 머신러닝 신입~초급,아이트럭,서울 서초구 · 경력 1-3년,https://www.wanted.co.kr/wd/180338
머신러닝 엔지니어,Data Scientist (AML & FDS),토스뱅크,서울 강남구 · 경력 3-20년,https://www.wanted.co.kr/wd/249997
AI 서비스 개발자,Deep Learning Engineer,제틱에이아이,서울 강남구 · 신입-경력 10년,https://www.wanted.co.kr/wd/234409
기타,DL엔지니어,카카오뱅크(kakaobank),경기 성남시 · 경력 2년 이상,https://www.wanted.co.kr/wd/233725
AI 서비스 개발자,[인텔리전스랩스] 리서치 사이언티스트 (Computer Vision),넥슨코리아(NEXON),경기 성남시 · 경력 1-15년,https://www.wanted.co.kr/wd/159531
AI 서비스 개발자,[신입] VISION AI 연구/개발 분야 (팀원),피노키오랩,서울 강남구 · 신입,https://www.wanted.co.kr/wd/182774
데이터 분석가,데이터 엔지니어링 크롤러,얼터너티브자산운용,서울 강남구 · 경력 1-12년,https://www.wanted.co.kr/wd/254483
데이터 분석가,데이터 플랫폼 리드(10년이상),윌로그,서울 강남구 · 경력 10-18년,https://www.wanted.co.kr/wd/253527
기타,비즈니스 애널리스트,월급쟁이부자들,서울 서초구 · 경력 2-7년,https://www.wanted.co.kr/wd/253624
API 개발자,백엔드 개발자,에이치투비즈,서울 강서구 · 경력 1-3년,https://www.wanted.co.kr/wd/247783
데이터 사이언티스트,Senior Backend Development,포지큐브(POSICUBE),서울 강남구 · 경력 5-15년,https://www.wanted.co.kr/wd/245694
데이터 분석가,데이터 엔지니어 (3년 이상),워트인텔리전스,서울 서초구 · 경력 3-5년,https://www.wanted.co.kr/wd/252012
데이터 분석가,데이터큐레이션 전문가,오프리메드,경기 수원시 · 경력 2년 이상,https://www.wanted.co.kr/wd/252812
데이터 분석가,데이터 엔지니어(DE),기어세컨드,서울 마포구 · 경력 3년 이상,https://www.wanted.co.kr/wd/247509
데이터 사이언티스트,AI Developer,온택트헬스,서울 서대문구 · 경력 3년 이상,https://www.wanted.co.kr/wd/252310
데이터 분석가,Data Analystics Engineer,자비스앤빌런즈(삼쩜삼),서울 강남구 · 경력 5-10년,https://www.wanted.co.kr/wd/252862
데이터 분석가,데이터엔지니어 (3년 이상),카이헬스,서울 강남구 · 경력 3년 이상,https://www.wanted.co.kr/wd/252820
데이터 사이언티스트,UI 설계 및 Front-End Engineer,앰버로드,서울 강남구 · 경력 3-5년,https://www.wanted.co.kr/wd/202630
AI 서비스 개발자,AI Engineer,셀렉트스타,서울 강남구 · 경력 1-3년,https://www.wanted.co.kr/wd/245921
API 개발자,백엔드 개발자,디오비스튜디오,서울 마포구 · 경력 7년 이상,https://www.wanted.co.kr/wd/248552
데이터 분석가,DB 구축/운영 전문가 영입,에스케이씨앤씨(SK C&C),경기 성남시 · 경력 5-15년,https://www.wanted.co.kr/wd/253873
데이터 엔지니어,Data & Analytics Engineer (DW/BI),하이퍼커넥트,서울 강남구 · 경력 4-15년,https://www.wanted.co.kr/wd/252420
AI 서비스 개발자,API 시스템 개발/운영자 (리더급/시니어),기웅정보통신,서울 금천구 · 경력 5-15년,https://www.wanted.co.kr/wd/253786
AI 서비스 개발자,System Engineer(Crawling) (전문연구요원 가능),라이너(Liner),서울 마포구 · 경력 3년 이상,https://www.wanted.co.kr/wd/245180
AI 서비스 개발자,[AI연구팀]NLP 딥러닝 엔지니어,텔레픽스,서울 영등포구 · 경력 2-10년,https://www.wanted.co.kr/wd/226146
데이터 분석가,데이터 엔지니어,에스티로직(STLogic),서울 서초구 · 경력 5년 이상,https://www.wanted.co.kr/wd/248491
AI 서비스 개발자,Deep Learning 개발자,비주얼신,서울 강남구 · 경력 3-8년,https://www.wanted.co.kr/wd/241695
데이터 분석가,데이터 엔지니어,이노케어플러스,서울 서초구 · 경력 3년 이상,https://www.wanted.co.kr/wd/244681
데이터 엔지니어,Data Engineer (5년 이상),알스퀘어,서울 강남구 · 경력 5-20년,https://www.wanted.co.kr/wd/244076
데이터 분석가,데이터 엔지니어 (5년 이상),카운터포인트리서치,서울 강남구 · 경력 5년 이상,https://www.wanted.co.kr/wd/251484
데이터 분석가,데이터 기획 및 분석 (BI),해긴,서울 구로구 · 경력 8-20년,https://www.wanted.co.kr/wd/240082
데이터 분석가,데이터 엔지니어(DW),카카오페이증권(kakaopay증권),경기 성남시 · 경력 7-15년,https://www.wanted.co.kr/wd/227528
데이터 분석가,데이터 엔지니어,코인원(coinone),서울 영등포구 · 경력 3-10년,https://www.wanted.co.kr/wd/217308
AI 서비스 개발자,[COE부문] AI Modeling Engineer,한화생명보험,서울 영등포구 · 경력 5-15년,https://www.wanted.co.kr/wd/211566
데이터 엔지니어,Data Engineer,아임웹,서울 강남구 · 경력 3-12년,https://www.wanted.co.kr/wd/240941
데이터 엔지니어,Data Engineer (패션 쇼핑앱),루덴시티,서울 강남구 · 경력 3-10년,https://www.wanted.co.kr/wd/253719
AI 서비스 개발자,Catalog Engineering 리더,지마켓,서울 강남구 · 경력 10년 이상,https://www.wanted.co.kr/wd/251901
데이터 분석가,Data Analyst (Junior),와드(캐치테이블),경기 성남시 · 경력 3년 이상,https://www.wanted.co.kr/wd/245860
데이터 엔지니어,Data Engineer,데이터라이즈,서울 강남구 · 경력 2-10년,https://www.wanted.co.kr/wd/81834
AI 서비스 개발자,DA (Data Architect),아인잡(AINJOB),서울 강남구 · 경력 5-15년,https://www.wanted.co.kr/wd/252546
데이터 사이언티스트,웹PM (Web Product Manager),와이즐리컴퍼니,서울 서초구 · 경력 1년 이상,https://www.wanted.co.kr/wd/254043
데이터 분석가,[DATA&AI] 데이터 엔지니어,베이글코드(Bagelcode),서울 강남구 · 경력 3-7년,https://www.wanted.co.kr/wd/236189
데이터 엔지니어,Data Platform Engineer,빅웨이브로보틱스,서울 강남구 · 경력 3-7년,https://www.wanted.co.kr/wd/249435
데이터 분석가,[CoE Team] Data/DB Technical Leader,피앤디솔루션,경기 안양시 · 경력 5년 이상,https://www.wanted.co.kr/wd/250914
데이터 분석가,데이터 엔지니어 (8년 이상),워트인텔리전스,서울 서초구 · 경력 8-12년,https://www.wanted.co.kr/wd/252007
데이터 분석가,데이터 엔지니어,미리디,서울 구로구 · 경력 5년 이상,https://www.wanted.co.kr/wd/241731
API 개발자,백엔드 개발 총괄,시어스랩(Seerslab),서울 서초구 · 경력 7-10년,https://www.wanted.co.kr/wd/245411
데이터 엔지니어,Data Engineer (병역특례 가능),에이비일팔공(AB180),서울 서초구 · 경력 3년 이상,https://www.wanted.co.kr/wd/249595
데이터 엔지니어,Senior Data Engineer,라이너(Liner),서울 마포구 · 경력 5년 이상,https://www.wanted.co.kr/wd/248658
AI 서비스 개발자,Engineering Productivity Manager(Seoul),스트라드비젼(STRADVISION),서울 강남구 · 경력 8년 이상,https://www.wanted.co.kr/wd/250214
기타,아키텍처 PM (15년차 이상),미리비트,경기 성남시 · 경력 15년 이상,https://www.wanted.co.kr/wd/251688
데이터 엔지니어,[기술본부] Data Warehouse Engineer (5년 이상),데브시스터즈(Devsisters),서울 강남구 · 경력 5년 이상,https://www.wanted.co.kr/wd/251918
데이터 분석가,[Engineering] 데이터 분석가,콜로세움코퍼레이션,서울 강남구 · 경력 3년 이상,https://www.wanted.co.kr/wd/247709
데이터 엔지니어,Data Engineer,앰버로드,서울 강남구 · 경력 3-5년,https://www.wanted.co.kr/wd/194516
데이터 엔지니어,Data Engineer(Lead),쏘카(SOCAR),서울 성동구 · 경력 5-15년,https://www.wanted.co.kr/wd/234456
데이터 분석가,데이터 사이언티스트(부피 알고리즘),안티그래비티,서울 성동구 · 경력 2년 이상,https://www.wanted.co.kr/wd/105496
데이터 분석가,데이터 엔지니어,엘리스,서울 강남구 · 경력 3-7년,https://www.wanted.co.kr/wd/247657
기타,Head of Data (Data AI Team),뱅크샐러드,서울 마포구 · 경력 5-10년,https://www.wanted.co.kr/wd/225177
기타,서버개발(전문통신개발),테크핀레이팅스,서울 중구 · 경력 7년 이상,https://www.wanted.co.kr/wd/247969
데이터 분석가,데이터 엔지니어,레진엔터테인먼트,서울 성동구 · 경력 5-10년,https://www.wanted.co.kr/wd/252891
AI 서비스 개발자,Search Engineer (전문연구요원 가능),라이너(Liner),서울 마포구 · 경력 3년 이상,https://www.wanted.co.kr/wd/230097
데이터 엔지니어,[DX]Data Warehouse Engineer,앤서스랩코리아,서울 강남구 · 경력 6년 이상,https://www.wanted.co.kr/wd/245126
데이터 분석가,데이터 애널리틱 엔지니어,더스윙,서울 용산구 · 경력 3-10년,https://www.wanted.co.kr/wd/246693
데이터 분석가,[빗썸] 데이터 프로세스 관리자,빗썸,서울 강남구 · 경력 3-10년,https://www.wanted.co.kr/wd/245763
기타,BI 개발자,인포유앤컴퍼니,서울 성동구 · 경력 2-10년,https://www.wanted.co.kr/wd/190419
데이터 엔지니어,Data Engineer,인터파크트리플,경기 성남시 · 경력 5년 이상,https://www.wanted.co.kr/wd/249295
머신러닝 엔지니어,렌딩 인텔리전스 랩 MLOps 엔지니어,어니스트에이아이,서울 강남구 · 경력 3-8년,https://www.wanted.co.kr/wd/226421
데이터 분석가,DBA,핀다(FINDA),서울 강남구 · 경력 2년 이상,https://www.wanted.co.kr/wd/251052
데이터 분석가,데이터 개발,중앙일보,서울 마포구 · 경력 5-8년,https://www.wanted.co.kr/wd/147952
데이터 분석가,데이터 엔지니어,메디웨일,서울 강남구 · 경력 5-10년,https://www.wanted.co.kr/wd/245713
데이터 분석가,[데이터플랫폼팀] Data Engineer,한국신용데이터(KCD),서울 강남구 · 경력 4년 이상,https://www.wanted.co.kr/wd/246539
데이터 분석가,"Database Reliability Engineer, DBRE",두나무(업비트/증권플러스),서울 서초구 · 경력 5-15년,https://www.wanted.co.kr/wd/236606
API 개발자,[Slot] Server,앤서스랩코리아,서울 강남구 · 경력 3-5년,https://www.wanted.co.kr/wd/245174
데이터 분석가,데이터 엔지니어,티비유,서울 서초구 · 경력 2년 이상,https://www.wanted.co.kr/wd/233422
데이터 엔지니어,Data Engineer,와드(캐치테이블),경기 성남시 · 경력 5-15년,https://www.wanted.co.kr/wd/199962
데이터 분석가,데이터 엔지니어 - DW / BI 시스템 개발,카카오페이(kakaopay),경기 성남시 · 경력 5-10년,https://www.wanted.co.kr/wd/247935
